Annee;Date_peche;Num_operation;Code_station;LbSiteSurv;Surface_m2_;Nom_usuel_espece;Code_Onema_espece;Effectif_ind_;CoordX_WGS84;CoordY_WGS84;Source;Mise_a_jour
1994;23/08/1994 00:00;22220000001;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;545.00;Anguille européenne;ANG;31.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
1994;23/08/1994 00:00;22220000001;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;545.00;Chabot;CHA;40.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
1994;23/08/1994 00:00;22220000001;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;545.00;Loche franche;LOF;11.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
1994;23/08/1994 00:00;22220000001;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;545.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;145.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
1994;23/08/1994 00:00;22220000001;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;545.00;Vairon;VAI;6.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Anguille européenne;ANG;15.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Chabot;CHA;27.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Loche franche;LOF;7.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Lamproie de Planer;LPP;34.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Saumon atlantique;SAT;7.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Truite arc-en-ciel;TAC;1.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;149.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000002;4181960;JET à ELLIANT;665.00;Vairon;VAI;2.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000003;4184600;AVEN à ROSPORDEN;840.00;Anguille européenne;ANG;40.00;-3.8048800000;47.9348400000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000003;4184600;AVEN à ROSPORDEN;840.00;Brochet;BRO;5.00;-3.8048800000;47.9348400000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000003;4184600;AVEN à ROSPORDEN;840.00;Chabot;CHA;194.00;-3.8048800000;47.9348400000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000003;4184600;AVEN à ROSPORDEN;840.00;Loche franche;LOF;16.00;-3.8048800000;47.9348400000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000003;4184600;AVEN à ROSPORDEN;840.00;Saumon atlantique;SAT;46.00;-3.8048800000;47.9348400000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000003;4184600;AVEN à ROSPORDEN;840.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;35.00;-3.8048800000;47.9348400000;AFB;30/07/2019 11:17
1994;24/08/1994 00:00;22220000003;4184600;AVEN à ROSPORDEN;840.00;Vairon;VAI;63.00;-3.8048800000;47.9348400000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000004;4179565;RAU DE KERAMBELLEC à BRASPARTS;425.00;Anguille européenne;ANG;17.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000004;4179565;RAU DE KERAMBELLEC à BRASPARTS;425.00;Chabot;CHA;105.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000004;4179565;RAU DE KERAMBELLEC à BRASPARTS;425.00;Loche franche;LOF;33.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000004;4179565;RAU DE KERAMBELLEC à BRASPARTS;425.00;Lamproie de Planer;LPP;224.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000004;4179565;RAU DE KERAMBELLEC à BRASPARTS;425.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;81.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Anguille européenne;ANG;25.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Carpe commune, Carpat, Carpeau, Escarpo, Kerpaille ( Français );CCO;2.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Chabot;CHA;5.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Epinoche;EPI;1.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Gardon;GAR;62.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Loche franche;LOF;3.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Saumon atlantique;SAT;1.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;25/08/1994 00:00;22220000005;4174520;HORN à MESPAUL;368.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;14.00;-4.0139700000;48.6044700000;AFB;30/07/2019 11:17
1994;05/09/1994 00:00;22220000006;4178103;MIGNONNE à IRVILLAC;734.90;Anguille européenne;ANG;52.00;-4.2147500000;48.3868300000;AFB;30/07/2019 11:17
1994;05/09/1994 00:00;22220000006;4178103;MIGNONNE à IRVILLAC;734.90;Chabot;CHA;100.00;-4.2147500000;48.3868300000;AFB;30/07/2019 11:17
1994;05/09/1994 00:00;22220000006;4178103;MIGNONNE à IRVILLAC;734.90;Loche franche;LOF;4.00;-4.2147500000;48.3868300000;AFB;30/07/2019 11:17
1994;05/09/1994 00:00;22220000006;4178103;MIGNONNE à IRVILLAC;734.90;Saumon atlantique;SAT;80.00;-4.2147500000;48.3868300000;AFB;30/07/2019 11:17
1994;05/09/1994 00:00;22220000006;4178103;MIGNONNE à IRVILLAC;734.90;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;97.00;-4.2147500000;48.3868300000;AFB;30/07/2019 11:17
1994;05/09/1994 00:00;22220000006;4178103;MIGNONNE à IRVILLAC;734.90;Truite de mer, Truite commune, Truite d'Europe ( Français );TRM;3.00;-4.2147500000;48.3868300000;AFB;30/07/2019 11:17
1994;05/09/1994 00:00;22220000006;4178103;MIGNONNE à IRVILLAC;734.90;Vairon;VAI;12.00;-4.2147500000;48.3868300000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000007;4178000;ELORN à PLOUEDERN;1269.18;Anguille européenne;ANG;318.00;-4.2156700000;48.4693500000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000007;4178000;ELORN à PLOUEDERN;1269.18;Chabot;CHA;27.00;-4.2156700000;48.4693500000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000007;4178000;ELORN à PLOUEDERN;1269.18;Loche franche;LOF;76.00;-4.2156700000;48.4693500000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000007;4178000;ELORN à PLOUEDERN;1269.18;Saumon atlantique;SAT;67.00;-4.2156700000;48.4693500000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000007;4178000;ELORN à PLOUEDERN;1269.18;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;84.00;-4.2156700000;48.4693500000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000007;4178000;ELORN à PLOUEDERN;1269.18;Vairon;VAI;30.00;-4.2156700000;48.4693500000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Anguille européenne;ANG;26.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Chabot;CHA;290.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Gardon;GAR;13.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Loche franche;LOF;194.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Lamproie de Planer;LPP;5.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Saumon atlantique;SAT;2.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;59.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;Vairon;VAI;431.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1994;06/09/1994 00:00;22220000008;4178455;AULNE à LOCMARIA-BERRIEN;1005.65;x;VAN;71.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:17
1978;06/11/1978 00:00;22220000009;4290001;Le Plomodiern à Plomodiern;384.00;Anguille européenne;ANG;73.00;-4.2157300000;48.1696900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000009;4290001;Le Plomodiern à Plomodiern;384.00;Flet;FLE;1.00;-4.2157300000;48.1696900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000009;4290001;Le Plomodiern à Plomodiern;384.00;Loche franche;LOF;40.00;-4.2157300000;48.1696900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000009;4290001;Le Plomodiern à Plomodiern;384.00;Plie;PLI;8.00;-4.2157300000;48.1696900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000009;4290001;Le Plomodiern à Plomodiern;384.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;11.00;-4.2157300000;48.1696900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000009;4290001;Le Plomodiern à Plomodiern;384.00;Vairon;VAI;169.00;-4.2157300000;48.1696900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000010;4290002;Le Plomodiern à Plomodiern;356.50;Anguille européenne;ANG;168.00;-4.2256300000;48.1705900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000010;4290002;Le Plomodiern à Plomodiern;356.50;Chabot;CHA;24.00;-4.2256300000;48.1705900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000010;4290002;Le Plomodiern à Plomodiern;356.50;Loche franche;LOF;60.00;-4.2256300000;48.1705900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000010;4290002;Le Plomodiern à Plomodiern;356.50;Plie;PLI;4.00;-4.2256300000;48.1705900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000010;4290002;Le Plomodiern à Plomodiern;356.50;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;36.00;-4.2256300000;48.1705900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000010;4290002;Le Plomodiern à Plomodiern;356.50;Vairon;VAI;10.00;-4.2256300000;48.1705900000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Anguille européenne;ANG;102.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Chabot;CHA;6.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Epinochette;EPT;5.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Flet;FLE;5.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Loche franche;LOF;27.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Plie;PLI;64.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;25.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1978;06/11/1978 00:00;22220000011;4290003;Le Plomodiern à Plomodiern;275.50;Vairon;VAI;168.00;-4.2567200000;48.1574600000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000012;4290004;L'Odet à Landudal;720.00;Anguille européenne;ANG;24.00;-3.9871100000;48.0400900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000012;4290004;L'Odet à Landudal;720.00;Chabot;CHA;4.00;-3.9871100000;48.0400900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000012;4290004;L'Odet à Landudal;720.00;Loche franche;LOF;6.00;-3.9871100000;48.0400900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000012;4290004;L'Odet à Landudal;720.00;Saumon atlantique;SAT;42.00;-3.9871100000;48.0400900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000012;4290004;L'Odet à Landudal;720.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;65.00;-3.9871100000;48.0400900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000012;4290004;L'Odet à Landudal;720.00;Vairon;VAI;10.00;-3.9871100000;48.0400900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000013;4290005;Le Ruisseau du Morbic à Landudal;1615.00;Anguille européenne;ANG;37.00;-4.2050900000;48.4712200000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000013;4290005;Le Ruisseau du Morbic à Landudal;1615.00;Chabot;CHA;3.00;-4.2050900000;48.4712200000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000013;4290005;Le Ruisseau du Morbic à Landudal;1615.00;Loche franche;LOF;6.00;-4.2050900000;48.4712200000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000013;4290005;Le Ruisseau du Morbic à Landudal;1615.00;Saumon atlantique;SAT;75.00;-4.2050900000;48.4712200000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000013;4290005;Le Ruisseau du Morbic à Landudal;1615.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;133.00;-4.2050900000;48.4712200000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000013;4290005;Le Ruisseau du Morbic à Landudal;1615.00;Vairon;VAI;70.00;-4.2050900000;48.4712200000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000014;4290006;L'Odet à Briec;1200.00;Anguille européenne;ANG;125.00;-4.0519100000;48.0328900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000014;4290006;L'Odet à Briec;1200.00;Loche franche;LOF;9.00;-4.0519100000;48.0328900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000014;4290006;L'Odet à Briec;1200.00;Saumon atlantique;SAT;150.00;-4.0519100000;48.0328900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000014;4290006;L'Odet à Briec;1200.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;56.00;-4.0519100000;48.0328900000;AFB;30/07/2019 11:16
1979;25/09/1979 00:00;22220000014;4290006;L'Odet à Briec;1200.00;Vairon;VAI;7.00;-4.0519100000;48.0328900000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000015;4290007;Le Jet (bras naturel ou aménagé) à Elliant;944.00;Anguille européenne;ANG;84.00;-3.9220200000;47.9763600000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000015;4290007;Le Jet (bras naturel ou aménagé) à Elliant;944.00;Chabot;CHA;2.00;-3.9220200000;47.9763600000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000015;4290007;Le Jet (bras naturel ou aménagé) à Elliant;944.00;Loche franche;LOF;1.00;-3.9220200000;47.9763600000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000015;4290007;Le Jet (bras naturel ou aménagé) à Elliant;944.00;Saumon atlantique;SAT;29.00;-3.9220200000;47.9763600000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000015;4290007;Le Jet (bras naturel ou aménagé) à Elliant;944.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;82.00;-3.9220200000;47.9763600000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000015;4290007;Le Jet (bras naturel ou aménagé) à Elliant;944.00;Vairon;VAI;1.00;-3.9220200000;47.9763600000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000016;4290008;Le Jet (bras naturel ou aménagé) à Elliant;686.00;Anguille européenne;ANG;282.00;-3.8960100000;47.9904700000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000016;4290008;Le Jet (bras naturel ou aménagé) à Elliant;686.00;Gardon;GAR;7.00;-3.8960100000;47.9904700000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000016;4290008;Le Jet (bras naturel ou aménagé) à Elliant;686.00;Loche franche;LOF;20.00;-3.8960100000;47.9904700000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000016;4290008;Le Jet (bras naturel ou aménagé) à Elliant;686.00;Lamproie de Planer;LPP;1.00;-3.8960100000;47.9904700000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000016;4290008;Le Jet (bras naturel ou aménagé) à Elliant;686.00;Saumon atlantique;SAT;31.00;-3.8960100000;47.9904700000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000016;4290008;Le Jet (bras naturel ou aménagé) à Elliant;686.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;84.00;-3.8960100000;47.9904700000;AFB;30/07/2019 11:16
1979;30/08/1979 00:00;22220000016;4290008;Le Jet (bras naturel ou aménagé) à Elliant;686.00;Vairon;VAI;3.00;-3.8960100000;47.9904700000;AFB;30/07/2019 11:16
1979;31/08/1979 00:00;22220000017;4290009;Le Jet (bras naturel ou aménagé) à Elliant;808.30;Anguille européenne;ANG;247.00;-4.0097200000;47.9877400000;AFB;30/07/2019 11:16
1979;31/08/1979 00:00;22220000017;4290009;Le Jet (bras naturel ou aménagé) à Elliant;808.30;Chabot;CHA;1.00;-4.0097200000;47.9877400000;AFB;30/07/2019 11:16
1979;31/08/1979 00:00;22220000017;4290009;Le Jet (bras naturel ou aménagé) à Elliant;808.30;Loche franche;LOF;10.00;-4.0097200000;47.9877400000;AFB;30/07/2019 11:16
1979;31/08/1979 00:00;22220000017;4290009;Le Jet (bras naturel ou aménagé) à Elliant;808.30;Saumon atlantique;SAT;75.00;-4.0097200000;47.9877400000;AFB;30/07/2019 11:16
1979;31/08/1979 00:00;22220000017;4290009;Le Jet (bras naturel ou aménagé) à Elliant;808.30;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;55.00;-4.0097200000;47.9877400000;AFB;30/07/2019 11:16
1979;31/08/1979 00:00;22220000017;4290009;Le Jet (bras naturel ou aménagé) à Elliant;808.30;Vairon;VAI;2.00;-4.0097200000;47.9877400000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000018;4290010;La Rivière de Pont l'abbé à Ploneour-lanvern;760.50;Anguille européenne;ANG;82.00;-4.2499300000;47.9302900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000018;4290010;La Rivière de Pont l'abbé à Ploneour-lanvern;760.50;Loche franche;LOF;5.00;-4.2499300000;47.9302900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000018;4290010;La Rivière de Pont l'abbé à Ploneour-lanvern;760.50;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;34.00;-4.2499300000;47.9302900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000018;4290010;La Rivière de Pont l'abbé à Ploneour-lanvern;760.50;Vairon;VAI;60.00;-4.2499300000;47.9302900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000019;4290011;Le Rivière de Pont l'abbé à Plogastel-saint-germain;660.00;Anguille européenne;ANG;141.00;-4.2535200000;47.9455900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000019;4290011;Le Rivière de Pont l'abbé à Plogastel-saint-germain;660.00;Chabot;CHA;5.00;-4.2535200000;47.9455900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000019;4290011;Le Rivière de Pont l'abbé à Plogastel-saint-germain;660.00;Loche franche;LOF;36.00;-4.2535200000;47.9455900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000019;4290011;Le Rivière de Pont l'abbé à Plogastel-saint-germain;660.00;Truite arc-en-ciel;TAC;1.00;-4.2535200000;47.9455900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000019;4290011;Le Rivière de Pont l'abbé à Plogastel-saint-germain;660.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;69.00;-4.2535200000;47.9455900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000019;4290011;Le Rivière de Pont l'abbé à Plogastel-saint-germain;660.00;Vairon;VAI;21.00;-4.2535200000;47.9455900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000020;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;384.00;Anguille européenne;ANG;22.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000020;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;384.00;Chabot;CHA;11.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000020;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;384.00;Loche franche;LOF;6.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:16
1979;15/10/1979 00:00;22220000020;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;384.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;111.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:16
1979;16/10/1979 00:00;22220000021;4290013;La Rivière de Pont l'abbé à Ploneour-lanvern;332.50;Anguille européenne;ANG;228.00;-4.2481200000;47.9221900000;AFB;30/07/2019 11:16
1979;16/10/1979 00:00;22220000021;4290013;La Rivière de Pont l'abbé à Ploneour-lanvern;332.50;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;3.00;-4.2481200000;47.9221900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000022;4290014;L'Aulne à Bolazec;455.60;Anguille européenne;ANG;25.00;-3.5695100000;48.4378900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000022;4290014;L'Aulne à Bolazec;455.60;Chabot;CHA;55.00;-3.5695100000;48.4378900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000022;4290014;L'Aulne à Bolazec;455.60;Loche franche;LOF;49.00;-3.5695100000;48.4378900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000022;4290014;L'Aulne à Bolazec;455.60;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;285.00;-3.5695100000;48.4378900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000022;4290014;L'Aulne à Bolazec;455.60;Vairon;VAI;22.00;-3.5695100000;48.4378900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000023;4290015;L'Aulne à Bolazec;450.80;Anguille européenne;ANG;48.00;-3.6019100000;48.4010000000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000023;4290015;L'Aulne à Bolazec;450.80;Loche franche;LOF;21.00;-3.6019100000;48.4010000000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000023;4290015;L'Aulne à Bolazec;450.80;Lamproie de Planer;LPP;1.00;-3.6019100000;48.4010000000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000023;4290015;L'Aulne à Bolazec;450.80;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;70.00;-3.6019100000;48.4010000000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000023;4290015;L'Aulne à Bolazec;450.80;Vairon;VAI;2.00;-3.6019100000;48.4010000000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000024;4290016;L'Aulne à Plourac'h;529.20;Anguille européenne;ANG;18.00;-3.6028100000;48.3973900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000024;4290016;L'Aulne à Plourac'h;529.20;Loche franche;LOF;17.00;-3.6028100000;48.3973900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000024;4290016;L'Aulne à Plourac'h;529.20;Truite arc-en-ciel;TAC;1.00;-3.6028100000;48.3973900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000024;4290016;L'Aulne à Plourac'h;529.20;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;75.00;-3.6028100000;48.3973900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000025;4290017;L'Aulne à Scrignac;682.00;Anguille européenne;ANG;9.00;-3.6460100000;48.3856900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000025;4290017;L'Aulne à Scrignac;682.00;Chabot;CHA;7.00;-3.6460100000;48.3856900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000025;4290017;L'Aulne à Scrignac;682.00;Loche franche;LOF;2.00;-3.6460100000;48.3856900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000025;4290017;L'Aulne à Scrignac;682.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;117.00;-3.6460100000;48.3856900000;AFB;30/07/2019 11:16
1980;09/09/1980 00:00;22220000025;4290017;L'Aulne à Scrignac;682.00;Vairon;VAI;64.00;-3.6460100000;48.3856900000;AFB;30/07/2019 11:16
1980;10/09/1980 00:00;22220000026;4178455;AULNE à LOCMARIA-BERRIEN;1200.00;Anguille européenne;ANG;36.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:16
1980;10/09/1980 00:00;22220000026;4178455;AULNE à LOCMARIA-BERRIEN;1200.00;Chabot;CHA;19.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:16
1980;10/09/1980 00:00;22220000026;4178455;AULNE à LOCMARIA-BERRIEN;1200.00;Gardon;GAR;1.00;-3.6802100000;48.3402200000;AFB;30/07/2019 11:16
